@relation 'UNSWNB15Train'
@attribute state {1,2,3,4,5,6,7,999}
@attribute sttl real
@attribute dttl real
@attribute djit real
@attribute swin real
@attribute dwin real
@attribute synack real
@attribute ct_state_ttl real
@attribute ct_dst_sport_ltm real
@attribute ct_src_ltm real
@attribute ct_srv_dst real
@attribute attack_cat {Normal,Fuzzers,Analysis,Backdoor,DoS,Exploits,Generic,Reconnaissance,Shellcode,Worms}
@data
1,254,0,0,0,0,0,2,3,3,9,Generic
2,254,252,257.6775,255,255,0.122693,1,1,4,1,Fuzzers
1,254,0,0,0,0,0,2,3,3,5,Generic
1,254,0,0,0,0,0,2,14,15,14,Exploits
1,254,0,0,0,0,0,2,4,5,9,Generic
1,254,0,0,0,0,0,2,3,7,12,Generic
2,62,252,51.909082,255,255,0.012177,1,1,1,1,Exploits
1,254,0,0,0,0,0,2,3,3,7,Generic
2,62,252,1049.145934,255,255,0.059667,1,1,3,1,Exploits
1,254,0,0,0,0,0,2,14,15,14,DoS
1,254,0,0,0,0,0,2,4,4,4,Generic
1,254,0,0,0,0,0,2,3,7,12,Generic
1,254,0,0,0,0,0,2,1,8,1,Reconnaissance
1,254,0,0,0,0,0,2,3,7,12,Generic
1,254,0,0,0,0,0,2,4,8,14,Generic
1,254,0,0,0,0,0,2,3,3,7,Generic
1,254,0,0,0,0,0,2,14,15,14,Exploits
2,254,252,70.653492,255,255,0.033318,1,1,1,2,Fuzzers
1,254,0,0,0,0,0,2,4,4,4,Generic
1,254,0,0,0,0,0,2,1,1,12,Generic
1,254,0,0,0,0,0,2,3,4,10,Generic
1,254,0,0,0,0,0,2,4,4,17,Generic
1,254,0,0,0,0,0,2,4,4,4,Generic
1,254,0,0,0,0,0,2,14,15,14,Fuzzers
1,254,0,0,0,0,0,2,3,4,10,Generic
2,254,252,79.348484,255,255,0.047413,1,1,1,5,Fuzzers
1,254,0,0,0,0,0,2,4,4,4,Generic
1,254,0,0,0,0,0,2,4,4,17,Generic
1,254,0,0,0,0,0,2,3,4,10,Generic
1,254,0,0,0,0,0,2,4,4,4,Generic
1,254,0,0,0,0,0,2,4,4,17,Generic
2,254,252,87.199789,255,255,0.081504,1,1,1,3,Fuzzers
1,254,0,0,0,0,0,2,4,4,4,Generic
1,254,0,0,0,0,0,2,14,15,14,Fuzzers
1,254,0,0,0,0,0,2,1,2,10,Generic
1,254,0,0,0,0,0,2,4,4,12,Generic
1,254,0,0,0,0,0,2,4,4,7,Generic
1,254,0,0,0,0,0,2,2,3,8,Generic
1,254,0,0,0,0,0,2,1,1,1,Reconnaissance
1,254,0,0,0,0,0,2,4,5,7,Generic
2,62,252,1613.083091,255,255,0.033587,1,1,1,1,Exploits
1,254,0,0,0,0,0,2,14,15,14,Analysis
1,254,0,0,0,0,0,2,2,3,8,Generic
1,254,0,0,0,0,0,2,4,4,14,Generic
1,254,0,0,0,0,0,2,4,4,7,Generic
1,254,0,0,0,0,0,2,4,8,14,Generic
1,254,0,0,0,0,0,2,3,3,5,Generic
2,254,252,108.841727,255,255,0.049291,1,1,5,5,Fuzzers
1,254,0,0,0,0,0,2,14,15,14,Backdoor
1,254,0,0,0,0,0,2,2,2,14,Generic
1,254,0,0,0,0,0,2,4,7,14,Generic
1,254,0,0,0,0,0,2,3,5,12,Generic
1,254,0,0,0,0,0,2,4,5,7,Generic
1,254,0,0,0,0,0,2,4,7,14,Generic
1,254,0,0,0,0,0,2,2,2,14,Generic
1,254,0,0,0,0,0,2,4,4,7,Generic
1,254,0,0,0,0,0,2,14,15,14,Exploits
1,254,0,0,0,0,0,2,4,7,14,Generic
1,254,0,0,0,0,0,2,3,3,9,Generic
1,254,0,0,0,0,0,2,1,1,5,Fuzzers
1,254,0,0,0,0,0,2,4,5,7,Generic
1,254,0,0,0,0,0,2,4,8,14,Generic
1,254,0,0,0,0,0,2,3,3,9,Generic
1,254,0,0,0,0,0,2,4,4,7,Generic
1,254,0,0,0,0,0,2,14,15,14,DoS
1,254,0,0,0,0,0,2,4,8,14,Generic
1,254,0,0,0,0,0,2,3,3,17,Generic
1,254,0,0,0,0,0,2,2,2,9,Generic
1,254,0,0,0,0,0,2,4,5,7,Generic
1,254,0,0,0,0,0,2,2,2,8,Generic
1,254,0,0,0,0,0,2,14,15,14,Exploits
1,254,0,0,0,0,0,2,3,3,17,Generic
1,254,0,0,0,0,0,2,1,2,3,Reconnaissance
1,254,0,0,0,0,0,2,2,4,6,Generic
1,254,0,0,0,0,0,2,4,4,14,Generic
2,254,252,178.264563,255,255,0.079171,1,1,1,2,Fuzzers
1,254,0,0,0,0,0,2,2,4,6,Generic
1,254,0,0,0,0,0,2,14,15,14,Fuzzers
1,254,0,0,0,0,0,2,4,4,14,Generic
1,254,0,0,0,0,0,2,2,2,9,Generic
2,62,252,111.991344,255,255,0.073758,1,1,3,5,Exploits
2,254,252,185.161469,255,255,0.079329,1,1,4,1,Reconnaissance
1,254,0,0,0,0,0,2,4,4,14,Generic
1,254,0,0,0,0,0,2,4,5,7,Generic
1,254,0,0,0,0,0,2,14,15,14,Fuzzers
1,254,0,0,0,0,0,2,3,3,9,Generic
1,254,0,0,0,0,0,2,4,5,14,Generic
1,254,0,0,0,0,0,2,1,1,8,Generic
2,62,252,153.624156,255,255,0.054464,1,1,3,2,Exploits
2,254,252,183.601313,255,255,0.106933,1,1,5,1,Reconnaissance
1,254,0,0,0,0,0,2,4,4,13,Generic
1,254,0,0,0,0,0,2,3,3,7,Generic
1,254,0,0,0,0,0,2,14,15,14,Analysis
2,254,252,67.197148,255,255,0.07732,1,1,3,3,Fuzzers
1,254,0,0,0,0,0,2,4,4,13,Generic
1,254,0,0,0,0,0,2,4,8,14,Generic
3,254,0,0,0,0,0,6,2,3,2,Fuzzers
1,254,0,0,0,0,0,2,4,5,7,Generic
1,254,0,0,0,0,0,2,4,8,14,Generic
1,254,0,0,0,0,0,2,14,15,14,Backdoor
1,254,0,0,0,0,0,2,3,3,17,Generic
2,254,252,1200.314438,255,255,0.104189,1,1,3,1,Worms
3,254,0,0,0,0,0,6,2,3,2,Fuzzers
1,254,0,0,0,0,0,2,4,8,14,Generic
1,254,0,0,0,0,0,2,4,5,7,Generic
1,254,0,0,0,0,0,2,3,4,17,Generic
1,254,0,0,0,0,0,2,4,8,14,Generic
1,254,0,0,0,0,0,2,14,15,14,Exploits
1,254,0,0,0,0,0,2,3,4,17,Generic
2,254,252,167.120844,255,255,0.081891,1,1,1,1,Exploits
2,254,252,46130.13732,255,255,0.06113,1,1,4,2,DoS
1,254,0,0,0,0,0,2,4,8,10,Generic
1,254,0,0,0,0,0,2,4,5,7,Generic
1,254,0,0,0,0,0,2,3,4,14,Generic
1,254,0,0,0,0,0,2,14,15,14,DoS
1,254,0,0,0,0,0,2,4,4,16,Generic
1,254,0,0,0,0,0,2,3,3,7,Generic
2,254,252,54.320852,255,255,0.041433,1,1,4,1,Reconnaissance
2,62,252,96.17293,255,255,0.019661,1,1,1,1,Exploits
1,254,0,0,0,0,0,2,3,4,4,Generic
1,254,0,0,0,0,0,2,3,3,7,Generic
1,254,0,0,0,0,0,2,3,4,14,Generic
1,254,0,0,0,0,0,2,3,3,7,Generic
2,254,252,631.707688,255,255,0.079366,1,1,3,4,Fuzzers
1,254,0,0,0,0,0,2,14,15,14,Exploits
1,254,0,0,0,0,0,2,4,4,13,Generic
1,254,0,0,0,0,0,2,1,2,5,Fuzzers
1,254,0,0,0,0,0,2,3,4,4,Generic
2,62,252,3396.066872,255,255,0.093604,1,1,8,2,Exploits
1,254,0,0,0,0,0,2,4,4,13,Generic
1,254,0,0,0,0,0,2,3,3,8,Generic
1,254,0,0,0,0,0,2,14,15,14,Fuzzers
1,254,0,0,0,0,0,2,3,8,7,Generic
1,254,0,0,0,0,0,2,3,3,9,Generic
1,254,0,0,0,0,0,2,4,4,13,Generic
1,254,0,0,0,0,0,2,3,4,4,Generic
1,254,0,0,0,0,0,2,4,4,13,Generic
1,254,0,0,0,0,0,2,3,8,7,Generic
1,254,0,0,0,0,0,2,14,15,14,Fuzzers
2,254,252,149.247344,255,255,0.080592,1,1,1,1,Exploits
1,254,0,0,0,0,0,2,3,3,9,Generic
1,254,0,0,0,0,0,2,4,4,13,Generic
1,254,0,0,0,0,0,2,3,8,7,Generic
1,254,0,0,0,0,0,2,3,3,8,Generic
1,254,0,0,0,0,0,2,14,15,14,Analysis
2,62,252,1260.426124,255,255,0.03757,1,1,1,1,Exploits
1,254,0,0,0,0,0,2,4,7,17,Generic
1,254,0,0,0,0,0,2,3,3,8,Generic
1,254,0,0,0,0,0,2,4,4,7,Generic
1,254,0,0,0,0,0,2,3,3,8,Generic
2,254,252,128.488781,255,255,0.063336,1,1,2,1,Reconnaissance
2,62,252,5613.326414,255,255,0.064684,1,1,1,1,Exploits
1,254,0,0,0,0,0,2,14,15,14,Backdoor
2,62,252,988.539782,255,255,0.059595,1,1,1,1,DoS
1,254,0,0,0,0,0,2,3,8,15,Generic
1,254,0,0,0,0,0,2,4,4,7,Generic
2,254,252,116.025008,255,255,0.009938,1,1,2,1,Exploits
2,254,252,368.91225,255,255,0.141154,1,1,2,2,Fuzzers
2,254,252,85.329031,255,255,0.025512,1,1,6,1,Exploits
2,254,252,102.370445,255,255,0.054249,1,1,5,5,Fuzzers
1,254,0,0,0,0,0,2,14,15,14,Exploits
1,254,0,0,0,0,0,2,3,8,15,Generic
1,254,0,0,0,0,0,2,4,4,7,Generic
1,254,0,0,0,0,0,2,1,12,9,Fuzzers
1,254,0,0,0,0,0,2,4,4,4,Generic
2,254,252,18.790656,255,255,0,1,1,1,5,Fuzzers
1,254,0,0,0,0,0,2,1,12,9,Fuzzers
1,254,0,0,0,0,0,2,14,15,14,DoS
1,254,0,0,0,0,0,2,3,8,15,Generic
1,254,0,0,0,0,0,2,4,4,7,Generic
2,254,252,147.012047,255,255,0.050012,1,1,4,1,Exploits
1,254,0,0,0,0,0,2,3,4,14,Generic
1,254,0,0,0,0,0,2,4,4,4,Generic
2,254,252,132.565406,255,255,0.061707,1,1,1,1,Exploits
1,254,0,0,0,0,0,2,14,15,14,Exploits
1,254,0,0,0,0,0,2,1,5,1,Reconnaissance
2,62,252,2472.45928,255,255,0.022074,1,1,4,1,Exploits
2,254,252,59.844867,255,255,0.022724,1,1,2,3,Generic
1,254,0,0,0,0,0,2,1,1,14,Generic
1,254,0,0,0,0,0,2,4,4,4,Generic
2,254,252,158.033375,255,255,0.09056,1,1,1,2,Fuzzers
2,254,252,73.629516,255,255,0.023428,1,1,1,3,Generic
1,254,0,0,0,0,0,2,14,15,14,Fuzzers
1,254,0,0,0,0,0,2,2,2,11,Generic
1,254,0,0,0,0,0,2,1,2,5,Generic
2,62,252,57.083824,255,255,0.006168,1,1,1,1,DoS
1,254,0,0,0,0,0,2,3,7,10,Generic
2,62,252,148.175672,255,255,0.067476,1,1,1,2,DoS
1,254,0,0,0,0,0,2,4,4,4,Generic
1,254,0,0,0,0,0,2,1,1,1,Reconnaissance
1,254,0,0,0,0,0,2,14,15,14,Fuzzers
2,254,252,161.831469,255,255,0.077494,1,1,2,1,Exploits
2,62,252,115.197234,255,255,0.02404,1,1,1,1,Exploits
1,254,0,0,0,0,0,2,3,7,10,Generic
2,62,252,497021,255,255,0.075636,1,1,1,1,Exploits
2,254,252,0,255,255,0.108576,1,1,1,1,Backdoor
1,254,0,0,0,0,0,2,4,7,17,Generic
1,254,0,0,0,0,0,2,3,7,10,Generic
2,254,252,175.90075,255,255,0.060947,1,1,1,1,Reconnaissance
1,254,0,0,0,0,0,2,4,7,17,Generic
1,254,0,0,0,0,0,2,2,3,10,Generic
1,254,0,0,0,0,0,2,4,5,4,Generic
1,254,0,0,0,0,0,2,14,15,14,Analysis
1,254,0,0,0,0,0,2,1,1,1,Generic
1,254,0,0,0,0,0,2,1,1,15,Generic
1,254,0,0,0,0,0,2,4,7,17,Generic
2,254,252,274.511875,255,255,0.061326,1,1,1,1,Reconnaissance
1,254,0,0,0,0,0,2,1,1,1,Reconnaissance
1,254,0,0,0,0,0,2,3,7,15,Generic
2,254,252,215.225484,255,255,0.075486,1,2,3,3,Fuzzers
1,254,0,0,0,0,0,2,4,4,18,Generic
1,254,0,0,0,0,0,2,4,5,11,Generic
2,254,252,79.769539,255,255,0.061287,1,1,2,6,Fuzzers
1,254,0,0,0,0,0,2,4,4,18,Generic
2,254,252,74.453141,255,255,0,1,1,3,2,Fuzzers
2,254,252,171.186359,255,255,0.044652,1,1,1,3,Fuzzers
1,254,0,0,0,0,0,2,1,5,1,Reconnaissance
2,254,252,215.225484,255,255,0.075486,1,2,3,3,Fuzzers
1,254,0,0,0,0,0,2,4,4,18,Generic
1,254,0,0,0,0,0,2,4,5,11,Generic
1,254,0,0,0,0,0,2,1,6,9,Fuzzers
1,254,0,0,0,0,0,2,1,2,1,Reconnaissance
2,62,252,4068.711319,255,255,0.13061,1,1,5,1,Exploits
2,254,252,200.829609,255,255,0.065807,1,1,1,2,Fuzzers
2,254,252,185.514531,255,255,0.117317,1,1,1,2,Fuzzers
1,254,0,0,0,0,0,2,4,5,11,Generic
2,254,252,143.577891,255,255,0.06736,1,1,1,8,Exploits
1,254,0,0,0,0,0,2,1,5,4,Fuzzers
1,254,0,0,0,0,0,2,1,3,8,Fuzzers
2,254,252,120.257234,255,255,0.011111,1,1,2,1,Exploits
2,254,252,132.331156,255,255,0.042589,1,1,1,1,Generic
2,254,252,350.955375,255,255,0.078158,1,1,1,3,Fuzzers
2,254,252,202.043625,255,255,0.075729,1,1,1,3,Fuzzers
1,254,0,0,0,0,0,2,4,5,11,Generic
2,254,252,49.487898,255,255,0.018117,1,1,1,1,DoS
2,62,252,66.076609,255,255,0.018023,1,1,1,1,Exploits
2,62,252,2933.326315,255,255,0.060843,1,1,2,1,Exploits
1,254,0,0,0,0,0,2,4,4,16,Generic
2,254,252,61.911422,255,255,0.032937,1,1,2,1,Fuzzers
2,62,252,226.972656,255,255,0.065256,1,1,2,1,DoS
1,254,0,0,0,0,0,2,4,6,10,Generic
1,254,0,0,0,0,0,2,4,4,16,Generic
1,254,0,0,0,0,0,2,1,1,1,Reconnaissance
1,254,0,0,0,0,0,2,3,4,13,Generic
2,254,252,116.54193,255,255,0.012945,1,1,1,1,Generic
1,254,0,0,0,0,0,2,4,4,16,Generic
1,254,0,0,0,0,0,2,3,4,13,Generic
1,254,0,0,0,0,0,2,14,15,14,Backdoor
1,254,0,0,0,0,0,2,4,5,7,Generic
2,254,252,173.656859,255,255,0.077554,1,1,1,2,Reconnaissance
1,254,0,0,0,0,0,2,3,4,13,Generic
1,254,0,0,0,0,0,2,4,7,15,Generic
1,254,0,0,0,0,0,2,3,7,17,Generic
1,254,0,0,0,0,0,2,14,15,14,Exploits
1,254,0,0,0,0,0,2,4,7,15,Generic
1,254,0,0,0,0,0,2,2,2,13,Generic
2,254,252,177.633984,255,255,0.08611,1,1,1,2,Reconnaissance
1,254,0,0,0,0,0,2,4,5,7,Generic
1,254,0,0,0,0,0,2,4,7,15,Generic
1,254,0,0,0,0,0,2,3,7,17,Generic
1,254,0,0,0,0,0,2,2,2,13,Generic
1,254,0,0,0,0,0,2,14,15,14,DoS
1,254,0,0,0,0,0,2,3,7,15,Generic
1,254,0,0,0,0,0,2,3,3,3,Generic
1,254,0,0,0,0,0,2,4,8,7,Generic
1,254,0,0,0,0,0,2,3,4,17,Generic
1,254,0,0,0,0,0,2,3,7,17,Generic
1,254,0,0,0,0,0,2,3,7,15,Generic
1,254,0,0,0,0,0,2,4,5,14,Generic
1,254,0,0,0,0,0,2,1,1,3,Fuzzers
1,254,0,0,0,0,0,2,14,15,14,Exploits
1,254,0,0,0,0,0,2,4,8,7,Generic
1,254,0,0,0,0,0,2,4,5,14,Generic
1,254,0,0,0,0,0,2,3,3,15,Generic
1,254,0,0,0,0,0,2,3,7,17,Generic
1,254,0,0,0,0,0,2,4,5,14,Generic
1,254,0,0,0,0,0,2,3,3,15,Generic
1,254,0,0,0,0,0,2,3,3,3,Generic
1,254,0,0,0,0,0,2,4,8,7,Generic
1,254,0,0,0,0,0,2,14,15,14,Fuzzers
1,254,0,0,0,0,0,2,4,7,11,Generic
1,254,0,0,0,0,0,2,3,7,14,Generic
1,254,0,0,0,0,0,2,3,3,8,Generic
1,254,0,0,0,0,0,2,4,7,11,Generic
1,254,0,0,0,0,0,2,3,7,14,Generic
1,254,0,0,0,0,0,2,3,3,3,Generic
1,254,0,0,0,0,0,2,4,8,7,Generic
1,254,0,0,0,0,0,2,14,15,14,Fuzzers
1,254,0,0,0,0,0,2,4,7,11,Generic
1,254,0,0,0,0,0,2,3,3,8,Generic
2,254,252,130.96593,255,255,0.053863,1,1,1,1,Reconnaissance
2,254,252,85.537961,255,255,0.051545,1,1,1,4,Fuzzers
2,254,252,134.503203,255,255,0.086571,1,1,2,7,Fuzzers
1,254,0,0,0,0,0,2,4,5,4,Generic
1,254,0,0,0,0,0,2,2,5,2,Analysis
2,254,252,334.487594,255,255,0.035894,1,1,2,1,Reconnaissance
2,254,252,117.827539,255,255,0.031583,1,1,4,1,Reconnaissance
2,254,252,5834.25,255,255,0.027727,1,2,2,1,Fuzzers
1,254,0,0,0,0,0,2,1,1,3,Reconnaissance
2,254,252,202.811484,255,255,0.061965,1,1,1,1,Reconnaissance
2,254,252,135.310625,255,255,0.116941,1,1,1,3,DoS
1,254,0,0,0,0,0,2,4,5,4,Generic
1,254,0,0,0,0,0,2,2,5,2,Backdoor
1,254,0,0,0,0,0,2,4,6,10,Generic
2,254,252,5834.25,255,255,0.027727,1,2,2,1,Fuzzers
1,254,0,0,0,0,0,2,1,1,2,Reconnaissance
2,62,252,107.121188,255,255,0.053092,1,1,2,9,Analysis
1,254,0,0,0,0,0,2,1,2,4,Reconnaissance
1,254,0,0,0,0,0,2,4,5,4,Generic
1,254,0,0,0,0,0,2,2,5,2,Exploits
2,254,252,59.824852,255,255,0.018426,1,1,4,2,Exploits
1,254,0,0,0,0,0,2,4,6,10,Generic
2,254,252,5834.25,255,255,0.027727,1,2,2,2,Fuzzers
2,254,252,187.067234,255,255,0.067811,1,1,5,1,Shellcode
2,254,252,184937,255,255,0.076358,1,1,1,4,Exploits
1,254,0,0,0,0,0,2,3,7,17,Generic
1,254,0,0,0,0,0,2,2,5,2,DoS
1,254,0,0,0,0,0,2,1,3,1,Reconnaissance
2,254,252,5834.25,255,255,0.027727,1,2,2,2,Fuzzers
1,254,0,0,0,0,0,2,4,6,10,Generic
1,254,0,0,0,0,0,2,3,7,17,Generic
2,62,252,104.207617,255,255,0.079566,1,1,4,2,Exploits
1,254,0,0,0,0,0,2,3,7,17,Generic
2,254,252,147.470797,255,255,0.024016,1,1,2,2,Backdoor
1,254,0,0,0,0,0,2,2,5,2,Exploits
1,254,0,0,0,0,0,2,4,4,4,Generic
1,254,0,0,0,0,0,2,1,5,1,Reconnaissance
2,254,252,147759,255,255,0.072867,1,1,1,8,Fuzzers
1,254,0,0,0,0,0,2,3,4,18,Generic
1,254,0,0,0,0,0,2,4,5,9,Generic
1,254,0,0,0,0,0,2,3,4,18,Generic
2,62,252,124.111875,255,255,0.076065,1,1,2,1,Exploits
1,254,0,0,0,0,0,2,2,2,9,Generic
1,254,0,0,0,0,0,2,2,5,2,Fuzzers
1,254,0,0,0,0,0,2,4,4,4,Generic
1,254,0,0,0,0,0,2,3,4,18,Generic
2,254,252,327.610406,255,255,0.063683,1,1,1,2,Fuzzers
1,254,0,0,0,0,0,2,2,2,9,Generic
1,254,0,0,0,0,0,2,4,7,11,Generic
2,254,252,220.542141,255,255,0.103546,1,1,2,4,Fuzzers
1,254,0,0,0,0,0,2,1,1,4,Fuzzers
1,254,0,0,0,0,0,2,2,6,12,Generic
1,254,0,0,0,0,0,2,3,4,13,Generic
1,254,0,0,0,0,0,2,4,4,18,Generic
1,254,0,0,0,0,0,2,2,5,2,DoS
1,254,0,0,0,0,0,2,2,6,12,Generic
1,254,0,0,0,0,0,2,4,7,18,Generic
2,62,252,118.888953,255,255,0.082298,1,1,2,1,Exploits
1,254,0,0,0,0,0,2,4,8,12,Generic
1,254,0,0,0,0,0,2,3,4,13,Generic
1,254,0,0,0,0,0,2,4,7,18,Generic
2,62,252,336.549219,255,255,0.076834,1,1,1,1,Exploits
1,254,0,0,0,0,0,2,2,5,2,Exploits
1,254,0,0,0,0,0,2,3,4,13,Generic
1,254,0,0,0,0,0,2,1,1,1,Reconnaissance
1,254,0,0,0,0,0,2,4,7,18,Generic
1,254,0,0,0,0,0,2,3,4,13,Generic
1,254,0,0,0,0,0,2,3,4,13,Generic
1,254,0,0,0,0,0,2,2,5,2,DoS
1,254,0,0,0,0,0,2,1,2,5,Reconnaissance
1,254,0,0,0,0,0,2,4,7,18,Generic
1,254,0,0,0,0,0,2,3,4,13,Generic
2,254,252,176.948672,255,255,0.065006,1,1,1,1,Generic
2,254,252,115.895414,255,255,0.040122,1,1,1,1,Exploits
1,254,0,0,0,0,0,2,3,4,13,Generic
1,254,0,0,0,0,0,2,2,6,13,Generic
1,254,0,0,0,0,0,2,2,5,2,DoS
2,254,252,473.749156,255,255,0.069641,1,1,3,3,Fuzzers
2,62,252,46.233543,255,255,0.035078,1,1,1,1,Exploits
1,254,0,0,0,0,0,2,2,6,13,Generic
2,254,252,172.440281,255,255,0.08532,1,1,1,2,Reconnaissance
1,254,0,0,0,0,0,2,3,7,18,Generic
2,62,252,53.249723,255,255,0.027685,1,1,1,1,Generic
1,254,0,0,0,0,0,2,3,3,14,Generic
2,254,252,372.1905,255,255,0.081785,1,1,3,2,Reconnaissance
2,254,252,78.933273,255,255,0.037659,1,1,1,3,Exploits
1,254,0,0,0,0,0,2,1,6,17,Fuzzers
2,254,253,220017,255,255,0.01318,1,1,2,2,Exploits
1,254,0,0,0,0,0,2,2,5,2,Fuzzers
2,254,252,67.808289,255,255,0.066712,1,1,1,5,Fuzzers
2,62,252,3331.427065,255,255,0.069415,1,1,2,1,Exploits
2,62,252,53.053422,255,255,0.053088,1,1,4,2,Exploits
2,254,252,68.136078,255,255,0.00985,1,1,1,1,Reconnaissance
1,254,0,0,0,0,0,2,2,2,11,Generic
2,255,252,136.417156,255,255,0.070607,1,1,4,5,Fuzzers
1,254,0,0,0,0,0,2,1,5,11,Fuzzers
2,254,252,154.309297,255,255,0.04072,1,1,6,5,Fuzzers
2,62,252,3676.633618,255,255,0.01073,1,1,6,2,Exploits
2,254,252,275.682375,255,255,0.096398,1,1,1,2,Fuzzers
1,254,0,0,0,0,0,2,3,7,11,Generic
2,255,252,136.417156,255,255,0.070607,1,1,4,5,Fuzzers
1,254,0,0,0,0,0,2,3,7,11,Generic
1,254,0,0,0,0,0,2,1,4,11,Fuzzers
2,254,252,9285229,255,255,0.034498,1,1,2,5,Fuzzers
1,254,0,0,0,0,0,2,1,6,1,Shellcode
2,62,252,3676.633618,255,255,0.01073,1,1,6,2,Exploits
2,254,252,199.238266,255,255,0.120204,1,1,2,4,Fuzzers
1,254,0,0,0,0,0,2,3,7,11,Generic
1,254,0,0,0,0,0,2,4,8,12,Generic
1,254,0,0,0,0,0,2,1,2,11,Generic
2,62,252,92.292672,255,255,0.020319,1,1,1,1,Exploits
1,254,0,0,0,0,0,2,4,8,12,Generic
2,62,252,139.597297,255,255,0.086433,1,1,3,5,Analysis
1,254,0,0,0,0,0,2,4,5,7,Generic
1,254,0,0,0,0,0,2,2,5,16,Generic
2,254,252,52.447375,255,255,0.069988,1,1,2,3,Fuzzers
1,254,0,0,0,0,0,2,4,8,12,Generic
1,254,0,0,0,0,0,2,4,4,18,Generic
1,254,0,0,0,0,0,2,1,3,7,Fuzzers
2,62,252,162.346438,255,255,0.088104,1,1,1,4,Analysis
1,254,0,0,0,0,0,2,1,1,4,Generic
1,254,0,0,0,0,0,2,4,5,7,Generic
1,254,0,0,0,0,0,2,4,4,18,Generic
1,254,0,0,0,0,0,2,1,1,1,Reconnaissance
1,254,0,0,0,0,0,2,4,5,7,Generic
1,254,0,0,0,0,0,2,3,3,18,Generic
1,254,0,0,0,0,0,2,1,2,11,Generic
1,254,0,0,0,0,0,2,4,4,4,Generic
1,254,0,0,0,0,0,2,4,4,7,Generic
1,254,0,0,0,0,0,2,3,5,16,Generic
2,62,252,127.575508,255,255,0.038036,1,1,1,1,Exploits
2,62,252,145.684578,255,255,0.091856,1,1,2,1,Exploits
1,254,0,0,0,0,0,2,3,3,18,Generic
2,62,252,13873.96976,255,255,0.055677,1,1,3,2,Exploits
1,254,0,0,0,0,0,2,4,4,7,Generic
1,254,0,0,0,0,0,2,3,5,16,Generic
1,254,0,0,0,0,0,2,3,7,14,Generic
2,254,252,148.097219,255,255,0.06701,1,1,1,3,Fuzzers
1,254,0,0,0,0,0,2,3,5,16,Generic
1,254,0,0,0,0,0,2,3,7,14,Generic
1,254,0,0,0,0,0,2,3,3,18,Generic
2,62,252,13873.96976,255,255,0.055677,1,1,3,2,Exploits
1,254,0,0,0,0,0,2,4,4,7,Generic
1,254,0,0,0,0,0,2,3,7,14,Generic
1,254,0,0,0,0,0,2,4,4,18,Analysis
1,254,0,0,0,0,0,2,3,7,14,Generic
1,254,0,0,0,0,0,2,4,4,4,Generic
1,254,0,0,0,0,0,2,4,4,7,Generic
1,254,0,0,0,0,0,2,1,4,18,Generic
1,254,0,0,0,0,0,2,3,7,14,Generic
1,254,0,0,0,0,0,2,4,4,18,Backdoor
1,254,0,0,0,0,0,2,3,7,14,Generic
2,254,252,271.852094,255,255,0.072221,1,1,3,4,Fuzzers
2,62,252,2095.861564,255,255,0.087016,1,1,1,1,Exploits
1,254,0,0,0,0,0,2,2,3,14,Generic
2,254,252,9285229,255,255,0.034498,1,1,2,5,Fuzzers
1,254,0,0,0,0,0,2,4,4,18,Exploits
2,254,252,98.07307,255,255,0.079745,1,1,2,6,Fuzzers
1,254,0,0,0,0,0,2,3,3,3,Generic
1,254,0,0,0,0,0,2,4,4,10,Generic
2,62,252,95.635375,255,255,0.049061,1,1,1,6,Exploits
1,254,0,0,0,0,0,2,2,3,14,Generic
1,254,0,0,0,0,0,2,4,4,18,DoS
2,254,252,234.849781,255,255,0.07625,1,1,2,1,Exploits
2,62,252,95.635375,255,255,0.049061,1,1,1,6,Exploits
1,254,0,0,0,0,0,2,4,4,4,Generic
2,254,252,128.592125,255,255,0.049647,1,1,5,3,Fuzzers
1,254,0,0,0,0,0,2,4,4,18,Exploits
1,254,0,0,0,0,0,2,4,7,10,Generic
5,254,60,0,0,0,0,3,1,2,5,Exploits
1,254,0,0,0,0,0,2,1,2,1,Reconnaissance
1,254,0,0,0,0,0,2,2,5,2,Exploits
1,254,0,0,0,0,0,2,2,5,16,Generic
2,254,252,276.087562,255,255,0.070925,1,1,1,3,Fuzzers
1,254,0,0,0,0,0,2,4,4,7,Generic
1,254,0,0,0,0,0,2,4,4,7,Generic
2,254,252,300.544781,255,255,0.052037,1,1,3,2,Fuzzers
2,254,252,159.718969,255,255,0.071253,1,1,1,10,Fuzzers
1,254,0,0,0,0,0,2,1,6,17,Fuzzers
1,254,0,0,0,0,0,2,2,5,2,Generic
1,254,0,0,0,0,0,2,4,4,7,Generic
2,254,252,77.558297,255,255,0.050296,1,1,1,1,Shellcode
2,254,252,189.409391,255,255,0.114015,1,1,1,2,Shellcode
1,254,0,0,0,0,0,2,3,3,7,Generic
1,254,0,0,0,0,0,2,1,6,17,Fuzzers
2,254,252,139.161266,255,255,0.170886,1,1,1,5,Fuzzers
1,254,0,0,0,0,0,2,4,4,7,Generic
1,254,0,0,0,0,0,2,1,1,8,Generic
2,254,252,107.444133,255,255,0.039653,1,1,2,1,Exploits
2,62,252,145.684578,255,255,0.091856,1,1,2,1,Exploits
1,254,0,0,0,0,0,2,4,4,4,Generic
